Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,4,20,Sat,4,1,5.0
1,2019,4,20,Sat,4,1,15.0
1,2019,4,20,Sat,4,1,25.0
1,2019,4,20,Sat,4,1,35.0
2,2019,4,20,Sat,4,0,5.0
2,2019,4,20,Sat,4,0,15.0
2,2019,4,20,Sat,4,0,25.0
2,2019,4,20,Sat,4,0,35.0
3,2019,4,20,Sat,4,76,5.0
3,2019,4,20,Sat,4,76,15.0
3,2019,4,20,Sat,4,75,25.0
3,2019,4,20,Sat,4,75,35.0
4,2019,4,20,Sat,4,8,5.0
4,2019,4,20,Sat,4,8,15.0
4,2019,4,20,Sat,4,8,25.0
4,2019,4,20,Sat,4,8,35.0
5,2019,4,20,Sat,4,97,5.0
5,2019,4,20,Sat,4,98,15.0
5,2019,4,20,Sat,4,99,25.0
5,2019,4,20,Sat,4,98,35.0
6,2019,4,20,Sat,4,0,5.0
6,2019,4,20,Sat,4,0,15.0
6,2019,4,20,Sat,4,0,25.0
6,2019,4,20,Sat,4,0,35.0
7,2019,4,20,Sat,4,0,5.0
7,2019,4,20,Sat,4,0,15.0
7,2019,4,20,Sat,4,0,25.0
7,2019,4,20,Sat,4,0,35.0
8,2019,4,20,Sat,4,66,5.0
8,2019,4,20,Sat,4,65,15.0
8,2019,4,20,Sat,4,64,25.0
8,2019,4,20,Sat,4,63,35.0
9,2019,4,20,Sat,4,65,5.0
9,2019,4,20,Sat,4,66,15.0
9,2019,4,20,Sat,4,66,25.0
9,2019,4,20,Sat,4,66,35.0
10,2019,4,20,Sat,4,42,5.0
10,2019,4,20,Sat,4,43,15.0
10,2019,4,20,Sat,4,43,25.0
10,2019,4,20,Sat,4,42,35.0
11,2019,4,20,Sat,4,0,5.0
11,2019,4,20,Sat,4,0,15.0
11,2019,4,20,Sat,4,0,25.0
11,2019,4,20,Sat,4,0,35.0
12,2019,4,20,Sat,4,0,5.0
12,2019,4,20,Sat,4,0,15.0
12,2019,4,20,Sat,4,0,25.0
12,2019,4,20,Sat,4,0,35.0
13,2019,4,20,Sat,4,28,5.0
13,2019,4,20,Sat,4,29,15.0
13,2019,4,20,Sat,4,30,25.0
13,2019,4,20,Sat,4,30,35.0
14,2019,4,20,Sat,4,26,5.0
14,2019,4,20,Sat,4,26,15.0
14,2019,4,20,Sat,4,26,25.0
14,2019,4,20,Sat,4,26,35.0
15,2019,4,20,Sat,4,32,5.0
15,2019,4,20,Sat,4,32,15.0
15,2019,4,20,Sat,4,31,25.0
15,2019,4,20,Sat,4,30,35.0
16,2019,4,20,Sat,4,0,5.0
16,2019,4,20,Sat,4,0,15.0
16,2019,4,20,Sat,4,0,25.0
16,2019,4,20,Sat,4,0,35.0
17,2019,4,20,Sat,4,0,5.0
17,2019,4,20,Sat,4,0,15.0
17,2019,4,20,Sat,4,0,25.0
17,2019,4,20,Sat,4,0,35.0
18,2019,4,20,Sat,4,4,5.0
18,2019,4,20,Sat,4,5,15.0
18,2019,4,20,Sat,4,5,25.0
18,2019,4,20,Sat,4,5,35.0
19,2019,4,20,Sat,4,21,5.0
19,2019,4,20,Sat,4,21,15.0
19,2019,4,20,Sat,4,21,25.0
19,2019,4,20,Sat,4,21,35.0
20,2019,4,20,Sat,4,22,5.0
20,2019,4,20,Sat,4,23,15.0
20,2019,4,20,Sat,4,23,25.0
20,2019,4,20,Sat,4,23,35.0
21,2019,4,20,Sat,4,0,5.0
21,2019,4,20,Sat,4,0,15.0
21,2019,4,20,Sat,4,0,25.0
21,2019,4,20,Sat,4,0,35.0
22,2019,4,20,Sat,4,0,5.0
22,2019,4,20,Sat,4,0,15.0
22,2019,4,20,Sat,4,0,25.0
22,2019,4,20,Sat,4,0,35.0
23,2019,4,20,Sat,4,0,5.0
23,2019,4,20,Sat,4,0,15.0
23,2019,4,20,Sat,4,0,25.0
23,2019,4,20,Sat,4,0,35.0
24,2019,4,20,Sat,4,16,5.0
24,2019,4,20,Sat,4,16,15.0
24,2019,4,20,Sat,4,15,25.0
24,2019,4,20,Sat,4,15,35.0
25,2019,4,20,Sat,4,22,5.0
25,2019,4,20,Sat,4,21,15.0
25,2019,4,20,Sat,4,21,25.0
25,2019,4,20,Sat,4,20,35.0
