Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,2,10,Sun,22,0,5.0
1,2019,2,10,Sun,22,0,15.0
1,2019,2,10,Sun,22,0,25.0
1,2019,2,10,Sun,22,0,35.0
2,2019,2,10,Sun,22,0,5.0
2,2019,2,10,Sun,22,0,15.0
2,2019,2,10,Sun,22,0,25.0
2,2019,2,10,Sun,22,0,35.0
3,2019,2,10,Sun,22,53,5.0
3,2019,2,10,Sun,22,52,15.0
3,2019,2,10,Sun,22,51,25.0
3,2019,2,10,Sun,22,49,35.0
4,2019,2,10,Sun,22,7,5.0
4,2019,2,10,Sun,22,6,15.0
4,2019,2,10,Sun,22,6,25.0
4,2019,2,10,Sun,22,5,35.0
5,2019,2,10,Sun,22,98,5.0
5,2019,2,10,Sun,22,95,15.0
5,2019,2,10,Sun,22,91,25.0
5,2019,2,10,Sun,22,87,35.0
6,2019,2,10,Sun,22,0,5.0
6,2019,2,10,Sun,22,0,15.0
6,2019,2,10,Sun,22,0,25.0
6,2019,2,10,Sun,22,0,35.0
7,2019,2,10,Sun,22,0,5.0
7,2019,2,10,Sun,22,0,15.0
7,2019,2,10,Sun,22,0,25.0
7,2019,2,10,Sun,22,0,35.0
8,2019,2,10,Sun,22,34,5.0
8,2019,2,10,Sun,22,32,15.0
8,2019,2,10,Sun,22,31,25.0
8,2019,2,10,Sun,22,29,35.0
9,2019,2,10,Sun,22,20,5.0
9,2019,2,10,Sun,22,19,15.0
9,2019,2,10,Sun,22,19,25.0
9,2019,2,10,Sun,22,18,35.0
10,2019,2,10,Sun,22,34,5.0
10,2019,2,10,Sun,22,33,15.0
10,2019,2,10,Sun,22,32,25.0
10,2019,2,10,Sun,22,30,35.0
11,2019,2,10,Sun,22,0,5.0
11,2019,2,10,Sun,22,0,15.0
11,2019,2,10,Sun,22,0,25.0
11,2019,2,10,Sun,22,0,35.0
12,2019,2,10,Sun,22,0,5.0
12,2019,2,10,Sun,22,0,15.0
12,2019,2,10,Sun,22,0,25.0
12,2019,2,10,Sun,22,0,35.0
13,2019,2,10,Sun,22,31,5.0
13,2019,2,10,Sun,22,31,15.0
13,2019,2,10,Sun,22,31,25.0
13,2019,2,10,Sun,22,31,35.0
14,2019,2,10,Sun,22,22,5.0
14,2019,2,10,Sun,22,21,15.0
14,2019,2,10,Sun,22,20,25.0
14,2019,2,10,Sun,22,20,35.0
15,2019,2,10,Sun,22,31,5.0
15,2019,2,10,Sun,22,30,15.0
15,2019,2,10,Sun,22,27,25.0
15,2019,2,10,Sun,22,26,35.0
16,2019,2,10,Sun,22,0,5.0
16,2019,2,10,Sun,22,0,15.0
16,2019,2,10,Sun,22,0,25.0
16,2019,2,10,Sun,22,0,35.0
17,2019,2,10,Sun,22,0,5.0
17,2019,2,10,Sun,22,0,15.0
17,2019,2,10,Sun,22,0,25.0
17,2019,2,10,Sun,22,0,35.0
18,2019,2,10,Sun,22,6,5.0
18,2019,2,10,Sun,22,5,15.0
18,2019,2,10,Sun,22,5,25.0
18,2019,2,10,Sun,22,5,35.0
19,2019,2,10,Sun,22,18,5.0
19,2019,2,10,Sun,22,18,15.0
19,2019,2,10,Sun,22,18,25.0
19,2019,2,10,Sun,22,18,35.0
20,2019,2,10,Sun,22,21,5.0
20,2019,2,10,Sun,22,20,15.0
20,2019,2,10,Sun,22,20,25.0
20,2019,2,10,Sun,22,20,35.0
21,2019,2,10,Sun,22,0,5.0
21,2019,2,10,Sun,22,0,15.0
21,2019,2,10,Sun,22,0,25.0
21,2019,2,10,Sun,22,0,35.0
22,2019,2,10,Sun,22,0,5.0
22,2019,2,10,Sun,22,0,15.0
22,2019,2,10,Sun,22,0,25.0
22,2019,2,10,Sun,22,0,35.0
23,2019,2,10,Sun,22,0,5.0
23,2019,2,10,Sun,22,0,15.0
23,2019,2,10,Sun,22,0,25.0
23,2019,2,10,Sun,22,0,35.0
24,2019,2,10,Sun,22,17,5.0
24,2019,2,10,Sun,22,17,15.0
24,2019,2,10,Sun,22,17,25.0
24,2019,2,10,Sun,22,17,35.0
25,2019,2,10,Sun,22,12,5.0
25,2019,2,10,Sun,22,12,15.0
25,2019,2,10,Sun,22,12,25.0
25,2019,2,10,Sun,22,12,35.0
