Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,3,13,Wed,19,5,5.0
1,2019,3,13,Wed,19,4,15.0
1,2019,3,13,Wed,19,2,25.0
1,2019,3,13,Wed,19,2,35.0
2,2019,3,13,Wed,19,0,5.0
2,2019,3,13,Wed,19,0,15.0
2,2019,3,13,Wed,19,0,25.0
2,2019,3,13,Wed,19,0,35.0
3,2019,3,13,Wed,19,123,5.0
3,2019,3,13,Wed,19,120,15.0
3,2019,3,13,Wed,19,116,25.0
3,2019,3,13,Wed,19,112,35.0
4,2019,3,13,Wed,19,20,5.0
4,2019,3,13,Wed,19,20,15.0
4,2019,3,13,Wed,19,20,25.0
4,2019,3,13,Wed,19,20,35.0
5,2019,3,13,Wed,19,171,5.0
5,2019,3,13,Wed,19,166,15.0
5,2019,3,13,Wed,19,161,25.0
5,2019,3,13,Wed,19,155,35.0
6,2019,3,13,Wed,19,0,5.0
6,2019,3,13,Wed,19,0,15.0
6,2019,3,13,Wed,19,0,25.0
6,2019,3,13,Wed,19,0,35.0
7,2019,3,13,Wed,19,0,5.0
7,2019,3,13,Wed,19,0,15.0
7,2019,3,13,Wed,19,0,25.0
7,2019,3,13,Wed,19,0,35.0
8,2019,3,13,Wed,19,123,5.0
8,2019,3,13,Wed,19,121,15.0
8,2019,3,13,Wed,19,119,25.0
8,2019,3,13,Wed,19,116,35.0
9,2019,3,13,Wed,19,132,5.0
9,2019,3,13,Wed,19,129,15.0
9,2019,3,13,Wed,19,126,25.0
9,2019,3,13,Wed,19,122,35.0
10,2019,3,13,Wed,19,86,5.0
10,2019,3,13,Wed,19,83,15.0
10,2019,3,13,Wed,19,80,25.0
10,2019,3,13,Wed,19,78,35.0
11,2019,3,13,Wed,19,0,5.0
11,2019,3,13,Wed,19,0,15.0
11,2019,3,13,Wed,19,0,25.0
11,2019,3,13,Wed,19,0,35.0
12,2019,3,13,Wed,19,0,5.0
12,2019,3,13,Wed,19,0,15.0
12,2019,3,13,Wed,19,0,25.0
12,2019,3,13,Wed,19,0,35.0
13,2019,3,13,Wed,19,63,5.0
13,2019,3,13,Wed,19,60,15.0
13,2019,3,13,Wed,19,57,25.0
13,2019,3,13,Wed,19,53,35.0
14,2019,3,13,Wed,19,59,5.0
14,2019,3,13,Wed,19,57,15.0
14,2019,3,13,Wed,19,54,25.0
14,2019,3,13,Wed,19,52,35.0
15,2019,3,13,Wed,19,79,5.0
15,2019,3,13,Wed,19,77,15.0
15,2019,3,13,Wed,19,74,25.0
15,2019,3,13,Wed,19,72,35.0
16,2019,3,13,Wed,19,0,5.0
16,2019,3,13,Wed,19,0,15.0
16,2019,3,13,Wed,19,0,25.0
16,2019,3,13,Wed,19,0,35.0
17,2019,3,13,Wed,19,0,5.0
17,2019,3,13,Wed,19,0,15.0
17,2019,3,13,Wed,19,0,25.0
17,2019,3,13,Wed,19,0,35.0
18,2019,3,13,Wed,19,10,5.0
18,2019,3,13,Wed,19,10,15.0
18,2019,3,13,Wed,19,10,25.0
18,2019,3,13,Wed,19,10,35.0
19,2019,3,13,Wed,19,36,5.0
19,2019,3,13,Wed,19,35,15.0
19,2019,3,13,Wed,19,34,25.0
19,2019,3,13,Wed,19,32,35.0
20,2019,3,13,Wed,19,49,5.0
20,2019,3,13,Wed,19,48,15.0
20,2019,3,13,Wed,19,47,25.0
20,2019,3,13,Wed,19,46,35.0
21,2019,3,13,Wed,19,0,5.0
21,2019,3,13,Wed,19,0,15.0
21,2019,3,13,Wed,19,0,25.0
21,2019,3,13,Wed,19,0,35.0
22,2019,3,13,Wed,19,0,5.0
22,2019,3,13,Wed,19,0,15.0
22,2019,3,13,Wed,19,0,25.0
22,2019,3,13,Wed,19,0,35.0
23,2019,3,13,Wed,19,0,5.0
23,2019,3,13,Wed,19,0,15.0
23,2019,3,13,Wed,19,0,25.0
23,2019,3,13,Wed,19,0,35.0
24,2019,3,13,Wed,19,28,5.0
24,2019,3,13,Wed,19,28,15.0
24,2019,3,13,Wed,19,27,25.0
24,2019,3,13,Wed,19,25,35.0
25,2019,3,13,Wed,19,38,5.0
25,2019,3,13,Wed,19,37,15.0
25,2019,3,13,Wed,19,36,25.0
25,2019,3,13,Wed,19,34,35.0
