Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,3,11,Mon,18,1,5.0
1,2019,3,11,Mon,18,0,15.0
1,2019,3,11,Mon,18,0,25.0
1,2019,3,11,Mon,18,0,35.0
2,2019,3,11,Mon,18,0,5.0
2,2019,3,11,Mon,18,0,15.0
2,2019,3,11,Mon,18,0,25.0
2,2019,3,11,Mon,18,0,35.0
3,2019,3,11,Mon,18,97,5.0
3,2019,3,11,Mon,18,94,15.0
3,2019,3,11,Mon,18,92,25.0
3,2019,3,11,Mon,18,89,35.0
4,2019,3,11,Mon,18,16,5.0
4,2019,3,11,Mon,18,16,15.0
4,2019,3,11,Mon,18,16,25.0
4,2019,3,11,Mon,18,15,35.0
5,2019,3,11,Mon,18,154,5.0
5,2019,3,11,Mon,18,149,15.0
5,2019,3,11,Mon,18,144,25.0
5,2019,3,11,Mon,18,138,35.0
6,2019,3,11,Mon,18,0,5.0
6,2019,3,11,Mon,18,0,15.0
6,2019,3,11,Mon,18,0,25.0
6,2019,3,11,Mon,18,0,35.0
7,2019,3,11,Mon,18,0,5.0
7,2019,3,11,Mon,18,0,15.0
7,2019,3,11,Mon,18,0,25.0
7,2019,3,11,Mon,18,0,35.0
8,2019,3,11,Mon,18,89,5.0
8,2019,3,11,Mon,18,87,15.0
8,2019,3,11,Mon,18,85,25.0
8,2019,3,11,Mon,18,80,35.0
9,2019,3,11,Mon,18,84,5.0
9,2019,3,11,Mon,18,81,15.0
9,2019,3,11,Mon,18,77,25.0
9,2019,3,11,Mon,18,72,35.0
10,2019,3,11,Mon,18,66,5.0
10,2019,3,11,Mon,18,63,15.0
10,2019,3,11,Mon,18,60,25.0
10,2019,3,11,Mon,18,57,35.0
11,2019,3,11,Mon,18,0,5.0
11,2019,3,11,Mon,18,0,15.0
11,2019,3,11,Mon,18,0,25.0
11,2019,3,11,Mon,18,0,35.0
12,2019,3,11,Mon,18,0,5.0
12,2019,3,11,Mon,18,0,15.0
12,2019,3,11,Mon,18,0,25.0
12,2019,3,11,Mon,18,0,35.0
13,2019,3,11,Mon,18,65,5.0
13,2019,3,11,Mon,18,61,15.0
13,2019,3,11,Mon,18,58,25.0
13,2019,3,11,Mon,18,55,35.0
14,2019,3,11,Mon,18,48,5.0
14,2019,3,11,Mon,18,47,15.0
14,2019,3,11,Mon,18,45,25.0
14,2019,3,11,Mon,18,43,35.0
15,2019,3,11,Mon,18,65,5.0
15,2019,3,11,Mon,18,62,15.0
15,2019,3,11,Mon,18,60,25.0
15,2019,3,11,Mon,18,57,35.0
16,2019,3,11,Mon,18,0,5.0
16,2019,3,11,Mon,18,0,15.0
16,2019,3,11,Mon,18,0,25.0
16,2019,3,11,Mon,18,0,35.0
17,2019,3,11,Mon,18,0,5.0
17,2019,3,11,Mon,18,0,15.0
17,2019,3,11,Mon,18,0,25.0
17,2019,3,11,Mon,18,0,35.0
18,2019,3,11,Mon,18,14,5.0
18,2019,3,11,Mon,18,14,15.0
18,2019,3,11,Mon,18,14,25.0
18,2019,3,11,Mon,18,14,35.0
19,2019,3,11,Mon,18,32,5.0
19,2019,3,11,Mon,18,31,15.0
19,2019,3,11,Mon,18,30,25.0
19,2019,3,11,Mon,18,29,35.0
20,2019,3,11,Mon,18,42,5.0
20,2019,3,11,Mon,18,41,15.0
20,2019,3,11,Mon,18,40,25.0
20,2019,3,11,Mon,18,39,35.0
21,2019,3,11,Mon,18,0,5.0
21,2019,3,11,Mon,18,0,15.0
21,2019,3,11,Mon,18,0,25.0
21,2019,3,11,Mon,18,0,35.0
22,2019,3,11,Mon,18,0,5.0
22,2019,3,11,Mon,18,0,15.0
22,2019,3,11,Mon,18,0,25.0
22,2019,3,11,Mon,18,0,35.0
23,2019,3,11,Mon,18,0,5.0
23,2019,3,11,Mon,18,0,15.0
23,2019,3,11,Mon,18,0,25.0
23,2019,3,11,Mon,18,0,35.0
24,2019,3,11,Mon,18,30,5.0
24,2019,3,11,Mon,18,29,15.0
24,2019,3,11,Mon,18,27,25.0
24,2019,3,11,Mon,18,26,35.0
25,2019,3,11,Mon,18,23,5.0
25,2019,3,11,Mon,18,23,15.0
25,2019,3,11,Mon,18,23,25.0
25,2019,3,11,Mon,18,22,35.0
