Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,1,26,Sat,0,0,5.0
1,2019,1,26,Sat,0,0,15.0
1,2019,1,26,Sat,0,0,25.0
1,2019,1,26,Sat,0,0,35.0
2,2019,1,26,Sat,0,0,5.0
2,2019,1,26,Sat,0,0,15.0
2,2019,1,26,Sat,0,0,25.0
2,2019,1,26,Sat,0,0,35.0
3,2019,1,26,Sat,0,123,5.0
3,2019,1,26,Sat,0,127,15.0
3,2019,1,26,Sat,0,129,25.0
3,2019,1,26,Sat,0,127,35.0
4,2019,1,26,Sat,0,11,5.0
4,2019,1,26,Sat,0,11,15.0
4,2019,1,26,Sat,0,11,25.0
4,2019,1,26,Sat,0,11,35.0
5,2019,1,26,Sat,0,135,5.0
5,2019,1,26,Sat,0,139,15.0
5,2019,1,26,Sat,0,140,25.0
5,2019,1,26,Sat,0,140,35.0
6,2019,1,26,Sat,0,0,5.0
6,2019,1,26,Sat,0,0,15.0
6,2019,1,26,Sat,0,0,25.0
6,2019,1,26,Sat,0,0,35.0
7,2019,1,26,Sat,0,0,5.0
7,2019,1,26,Sat,0,0,15.0
7,2019,1,26,Sat,0,0,25.0
7,2019,1,26,Sat,0,0,35.0
8,2019,1,26,Sat,0,100,5.0
8,2019,1,26,Sat,0,105,15.0
8,2019,1,26,Sat,0,106,25.0
8,2019,1,26,Sat,0,107,35.0
9,2019,1,26,Sat,0,87,5.0
9,2019,1,26,Sat,0,94,15.0
9,2019,1,26,Sat,0,99,25.0
9,2019,1,26,Sat,0,101,35.0
10,2019,1,26,Sat,0,76,5.0
10,2019,1,26,Sat,0,78,15.0
10,2019,1,26,Sat,0,78,25.0
10,2019,1,26,Sat,0,77,35.0
11,2019,1,26,Sat,0,0,5.0
11,2019,1,26,Sat,0,0,15.0
11,2019,1,26,Sat,0,0,25.0
11,2019,1,26,Sat,0,0,35.0
12,2019,1,26,Sat,0,0,5.0
12,2019,1,26,Sat,0,0,15.0
12,2019,1,26,Sat,0,0,25.0
12,2019,1,26,Sat,0,0,35.0
13,2019,1,26,Sat,0,36,5.0
13,2019,1,26,Sat,0,38,15.0
13,2019,1,26,Sat,0,38,25.0
13,2019,1,26,Sat,0,39,35.0
14,2019,1,26,Sat,0,43,5.0
14,2019,1,26,Sat,0,43,15.0
14,2019,1,26,Sat,0,41,25.0
14,2019,1,26,Sat,0,39,35.0
15,2019,1,26,Sat,0,65,5.0
15,2019,1,26,Sat,0,67,15.0
15,2019,1,26,Sat,0,67,25.0
15,2019,1,26,Sat,0,64,35.0
16,2019,1,26,Sat,0,0,5.0
16,2019,1,26,Sat,0,0,15.0
16,2019,1,26,Sat,0,0,25.0
16,2019,1,26,Sat,0,0,35.0
17,2019,1,26,Sat,0,0,5.0
17,2019,1,26,Sat,0,0,15.0
17,2019,1,26,Sat,0,0,25.0
17,2019,1,26,Sat,0,0,35.0
18,2019,1,26,Sat,0,10,5.0
18,2019,1,26,Sat,0,10,15.0
18,2019,1,26,Sat,0,10,25.0
18,2019,1,26,Sat,0,10,35.0
19,2019,1,26,Sat,0,28,5.0
19,2019,1,26,Sat,0,28,15.0
19,2019,1,26,Sat,0,28,25.0
19,2019,1,26,Sat,0,27,35.0
20,2019,1,26,Sat,0,52,5.0
20,2019,1,26,Sat,0,57,15.0
20,2019,1,26,Sat,0,60,25.0
20,2019,1,26,Sat,0,60,35.0
21,2019,1,26,Sat,0,0,5.0
21,2019,1,26,Sat,0,0,15.0
21,2019,1,26,Sat,0,0,25.0
21,2019,1,26,Sat,0,0,35.0
22,2019,1,26,Sat,0,0,5.0
22,2019,1,26,Sat,0,0,15.0
22,2019,1,26,Sat,0,0,25.0
22,2019,1,26,Sat,0,0,35.0
23,2019,1,26,Sat,0,0,5.0
23,2019,1,26,Sat,0,0,15.0
23,2019,1,26,Sat,0,0,25.0
23,2019,1,26,Sat,0,0,35.0
24,2019,1,26,Sat,0,23,5.0
24,2019,1,26,Sat,0,23,15.0
24,2019,1,26,Sat,0,23,25.0
24,2019,1,26,Sat,0,23,35.0
25,2019,1,26,Sat,0,40,5.0
25,2019,1,26,Sat,0,43,15.0
25,2019,1,26,Sat,0,45,25.0
25,2019,1,26,Sat,0,45,35.0
