Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,1,9,Wed,20,0,5.0
1,2019,1,9,Wed,20,0,15.0
1,2019,1,9,Wed,20,0,25.0
1,2019,1,9,Wed,20,0,35.0
2,2019,1,9,Wed,20,0,5.0
2,2019,1,9,Wed,20,0,15.0
2,2019,1,9,Wed,20,0,25.0
2,2019,1,9,Wed,20,0,35.0
3,2019,1,9,Wed,20,109,5.0
3,2019,1,9,Wed,20,107,15.0
3,2019,1,9,Wed,20,105,25.0
3,2019,1,9,Wed,20,103,35.0
4,2019,1,9,Wed,20,15,5.0
4,2019,1,9,Wed,20,15,15.0
4,2019,1,9,Wed,20,15,25.0
4,2019,1,9,Wed,20,14,35.0
5,2019,1,9,Wed,20,165,5.0
5,2019,1,9,Wed,20,164,15.0
5,2019,1,9,Wed,20,162,25.0
5,2019,1,9,Wed,20,159,35.0
6,2019,1,9,Wed,20,0,5.0
6,2019,1,9,Wed,20,0,15.0
6,2019,1,9,Wed,20,0,25.0
6,2019,1,9,Wed,20,0,35.0
7,2019,1,9,Wed,20,0,5.0
7,2019,1,9,Wed,20,0,15.0
7,2019,1,9,Wed,20,0,25.0
7,2019,1,9,Wed,20,0,35.0
8,2019,1,9,Wed,20,114,5.0
8,2019,1,9,Wed,20,113,15.0
8,2019,1,9,Wed,20,111,25.0
8,2019,1,9,Wed,20,109,35.0
9,2019,1,9,Wed,20,117,5.0
9,2019,1,9,Wed,20,116,15.0
9,2019,1,9,Wed,20,112,25.0
9,2019,1,9,Wed,20,109,35.0
10,2019,1,9,Wed,20,76,5.0
10,2019,1,9,Wed,20,76,15.0
10,2019,1,9,Wed,20,74,25.0
10,2019,1,9,Wed,20,73,35.0
11,2019,1,9,Wed,20,0,5.0
11,2019,1,9,Wed,20,0,15.0
11,2019,1,9,Wed,20,0,25.0
11,2019,1,9,Wed,20,0,35.0
12,2019,1,9,Wed,20,0,5.0
12,2019,1,9,Wed,20,0,15.0
12,2019,1,9,Wed,20,0,25.0
12,2019,1,9,Wed,20,0,35.0
13,2019,1,9,Wed,20,54,5.0
13,2019,1,9,Wed,20,53,15.0
13,2019,1,9,Wed,20,52,25.0
13,2019,1,9,Wed,20,51,35.0
14,2019,1,9,Wed,20,48,5.0
14,2019,1,9,Wed,20,47,15.0
14,2019,1,9,Wed,20,46,25.0
14,2019,1,9,Wed,20,45,35.0
15,2019,1,9,Wed,20,71,5.0
15,2019,1,9,Wed,20,70,15.0
15,2019,1,9,Wed,20,68,25.0
15,2019,1,9,Wed,20,65,35.0
16,2019,1,9,Wed,20,0,5.0
16,2019,1,9,Wed,20,0,15.0
16,2019,1,9,Wed,20,0,25.0
16,2019,1,9,Wed,20,0,35.0
17,2019,1,9,Wed,20,0,5.0
17,2019,1,9,Wed,20,0,15.0
17,2019,1,9,Wed,20,0,25.0
17,2019,1,9,Wed,20,0,35.0
18,2019,1,9,Wed,20,9,5.0
18,2019,1,9,Wed,20,9,15.0
18,2019,1,9,Wed,20,9,25.0
18,2019,1,9,Wed,20,9,35.0
19,2019,1,9,Wed,20,30,5.0
19,2019,1,9,Wed,20,30,15.0
19,2019,1,9,Wed,20,29,25.0
19,2019,1,9,Wed,20,29,35.0
20,2019,1,9,Wed,20,46,5.0
20,2019,1,9,Wed,20,46,15.0
20,2019,1,9,Wed,20,45,25.0
20,2019,1,9,Wed,20,45,35.0
21,2019,1,9,Wed,20,0,5.0
21,2019,1,9,Wed,20,0,15.0
21,2019,1,9,Wed,20,0,25.0
21,2019,1,9,Wed,20,0,35.0
22,2019,1,9,Wed,20,0,5.0
22,2019,1,9,Wed,20,0,15.0
22,2019,1,9,Wed,20,0,25.0
22,2019,1,9,Wed,20,0,35.0
23,2019,1,9,Wed,20,0,5.0
23,2019,1,9,Wed,20,0,15.0
23,2019,1,9,Wed,20,0,25.0
23,2019,1,9,Wed,20,0,35.0
24,2019,1,9,Wed,20,24,5.0
24,2019,1,9,Wed,20,24,15.0
24,2019,1,9,Wed,20,23,25.0
24,2019,1,9,Wed,20,22,35.0
25,2019,1,9,Wed,20,36,5.0
25,2019,1,9,Wed,20,36,15.0
25,2019,1,9,Wed,20,36,25.0
25,2019,1,9,Wed,20,36,35.0
