Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,1,23,Wed,22,1,5.0
1,2019,1,23,Wed,22,1,15.0
1,2019,1,23,Wed,22,1,25.0
1,2019,1,23,Wed,22,1,35.0
2,2019,1,23,Wed,22,0,5.0
2,2019,1,23,Wed,22,0,15.0
2,2019,1,23,Wed,22,0,25.0
2,2019,1,23,Wed,22,0,35.0
3,2019,1,23,Wed,22,135,5.0
3,2019,1,23,Wed,22,134,15.0
3,2019,1,23,Wed,22,131,25.0
3,2019,1,23,Wed,22,126,35.0
4,2019,1,23,Wed,22,12,5.0
4,2019,1,23,Wed,22,12,15.0
4,2019,1,23,Wed,22,12,25.0
4,2019,1,23,Wed,22,12,35.0
5,2019,1,23,Wed,22,145,5.0
5,2019,1,23,Wed,22,142,15.0
5,2019,1,23,Wed,22,137,25.0
5,2019,1,23,Wed,22,132,35.0
6,2019,1,23,Wed,22,0,5.0
6,2019,1,23,Wed,22,0,15.0
6,2019,1,23,Wed,22,0,25.0
6,2019,1,23,Wed,22,0,35.0
7,2019,1,23,Wed,22,0,5.0
7,2019,1,23,Wed,22,0,15.0
7,2019,1,23,Wed,22,0,25.0
7,2019,1,23,Wed,22,0,35.0
8,2019,1,23,Wed,22,125,5.0
8,2019,1,23,Wed,22,126,15.0
8,2019,1,23,Wed,22,124,25.0
8,2019,1,23,Wed,22,120,35.0
9,2019,1,23,Wed,22,128,5.0
9,2019,1,23,Wed,22,130,15.0
9,2019,1,23,Wed,22,129,25.0
9,2019,1,23,Wed,22,125,35.0
10,2019,1,23,Wed,22,89,5.0
10,2019,1,23,Wed,22,86,15.0
10,2019,1,23,Wed,22,81,25.0
10,2019,1,23,Wed,22,76,35.0
11,2019,1,23,Wed,22,0,5.0
11,2019,1,23,Wed,22,0,15.0
11,2019,1,23,Wed,22,0,25.0
11,2019,1,23,Wed,22,0,35.0
12,2019,1,23,Wed,22,0,5.0
12,2019,1,23,Wed,22,0,15.0
12,2019,1,23,Wed,22,0,25.0
12,2019,1,23,Wed,22,0,35.0
13,2019,1,23,Wed,22,45,5.0
13,2019,1,23,Wed,22,45,15.0
13,2019,1,23,Wed,22,44,25.0
13,2019,1,23,Wed,22,42,35.0
14,2019,1,23,Wed,22,47,5.0
14,2019,1,23,Wed,22,46,15.0
14,2019,1,23,Wed,22,44,25.0
14,2019,1,23,Wed,22,42,35.0
15,2019,1,23,Wed,22,71,5.0
15,2019,1,23,Wed,22,70,15.0
15,2019,1,23,Wed,22,66,25.0
15,2019,1,23,Wed,22,61,35.0
16,2019,1,23,Wed,22,0,5.0
16,2019,1,23,Wed,22,0,15.0
16,2019,1,23,Wed,22,0,25.0
16,2019,1,23,Wed,22,0,35.0
17,2019,1,23,Wed,22,0,5.0
17,2019,1,23,Wed,22,0,15.0
17,2019,1,23,Wed,22,0,25.0
17,2019,1,23,Wed,22,0,35.0
18,2019,1,23,Wed,22,8,5.0
18,2019,1,23,Wed,22,8,15.0
18,2019,1,23,Wed,22,8,25.0
18,2019,1,23,Wed,22,8,35.0
19,2019,1,23,Wed,22,29,5.0
19,2019,1,23,Wed,22,29,15.0
19,2019,1,23,Wed,22,27,25.0
19,2019,1,23,Wed,22,26,35.0
20,2019,1,23,Wed,22,50,5.0
20,2019,1,23,Wed,22,52,15.0
20,2019,1,23,Wed,22,52,25.0
20,2019,1,23,Wed,22,51,35.0
21,2019,1,23,Wed,22,0,5.0
21,2019,1,23,Wed,22,0,15.0
21,2019,1,23,Wed,22,0,25.0
21,2019,1,23,Wed,22,0,35.0
22,2019,1,23,Wed,22,0,5.0
22,2019,1,23,Wed,22,0,15.0
22,2019,1,23,Wed,22,0,25.0
22,2019,1,23,Wed,22,0,35.0
23,2019,1,23,Wed,22,0,5.0
23,2019,1,23,Wed,22,0,15.0
23,2019,1,23,Wed,22,0,25.0
23,2019,1,23,Wed,22,0,35.0
24,2019,1,23,Wed,22,23,5.0
24,2019,1,23,Wed,22,23,15.0
24,2019,1,23,Wed,22,23,25.0
24,2019,1,23,Wed,22,22,35.0
25,2019,1,23,Wed,22,36,5.0
25,2019,1,23,Wed,22,36,15.0
25,2019,1,23,Wed,22,35,25.0
25,2019,1,23,Wed,22,35,35.0
