Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2019,1,15,Tue,17,0,5.0
1,2019,1,15,Tue,17,0,15.0
1,2019,1,15,Tue,17,0,25.0
1,2019,1,15,Tue,17,0,35.0
2,2019,1,15,Tue,17,0,5.0
2,2019,1,15,Tue,17,0,15.0
2,2019,1,15,Tue,17,0,25.0
2,2019,1,15,Tue,17,0,35.0
3,2019,1,15,Tue,17,143,5.0
3,2019,1,15,Tue,17,140,15.0
3,2019,1,15,Tue,17,135,25.0
3,2019,1,15,Tue,17,129,35.0
4,2019,1,15,Tue,17,13,5.0
4,2019,1,15,Tue,17,12,15.0
4,2019,1,15,Tue,17,12,25.0
4,2019,1,15,Tue,17,12,35.0
5,2019,1,15,Tue,17,223,5.0
5,2019,1,15,Tue,17,219,15.0
5,2019,1,15,Tue,17,213,25.0
5,2019,1,15,Tue,17,205,35.0
6,2019,1,15,Tue,17,0,5.0
6,2019,1,15,Tue,17,0,15.0
6,2019,1,15,Tue,17,0,25.0
6,2019,1,15,Tue,17,0,35.0
7,2019,1,15,Tue,17,0,5.0
7,2019,1,15,Tue,17,0,15.0
7,2019,1,15,Tue,17,0,25.0
7,2019,1,15,Tue,17,0,35.0
8,2019,1,15,Tue,17,118,5.0
8,2019,1,15,Tue,17,116,15.0
8,2019,1,15,Tue,17,112,25.0
8,2019,1,15,Tue,17,106,35.0
9,2019,1,15,Tue,17,97,5.0
9,2019,1,15,Tue,17,93,15.0
9,2019,1,15,Tue,17,89,25.0
9,2019,1,15,Tue,17,82,35.0
10,2019,1,15,Tue,17,82,5.0
10,2019,1,15,Tue,17,79,15.0
10,2019,1,15,Tue,17,74,25.0
10,2019,1,15,Tue,17,67,35.0
11,2019,1,15,Tue,17,0,5.0
11,2019,1,15,Tue,17,0,15.0
11,2019,1,15,Tue,17,0,25.0
11,2019,1,15,Tue,17,0,35.0
12,2019,1,15,Tue,17,0,5.0
12,2019,1,15,Tue,17,0,15.0
12,2019,1,15,Tue,17,0,25.0
12,2019,1,15,Tue,17,0,35.0
13,2019,1,15,Tue,17,92,5.0
13,2019,1,15,Tue,17,90,15.0
13,2019,1,15,Tue,17,88,25.0
13,2019,1,15,Tue,17,85,35.0
14,2019,1,15,Tue,17,86,5.0
14,2019,1,15,Tue,17,83,15.0
14,2019,1,15,Tue,17,79,25.0
14,2019,1,15,Tue,17,73,35.0
15,2019,1,15,Tue,17,81,5.0
15,2019,1,15,Tue,17,78,15.0
15,2019,1,15,Tue,17,74,25.0
15,2019,1,15,Tue,17,70,35.0
16,2019,1,15,Tue,17,0,5.0
16,2019,1,15,Tue,17,0,15.0
16,2019,1,15,Tue,17,0,25.0
16,2019,1,15,Tue,17,0,35.0
17,2019,1,15,Tue,17,0,5.0
17,2019,1,15,Tue,17,0,15.0
17,2019,1,15,Tue,17,0,25.0
17,2019,1,15,Tue,17,0,35.0
18,2019,1,15,Tue,17,14,5.0
18,2019,1,15,Tue,17,14,15.0
18,2019,1,15,Tue,17,14,25.0
18,2019,1,15,Tue,17,14,35.0
19,2019,1,15,Tue,17,54,5.0
19,2019,1,15,Tue,17,53,15.0
19,2019,1,15,Tue,17,52,25.0
19,2019,1,15,Tue,17,49,35.0
20,2019,1,15,Tue,17,76,5.0
20,2019,1,15,Tue,17,73,15.0
20,2019,1,15,Tue,17,70,25.0
20,2019,1,15,Tue,17,65,35.0
21,2019,1,15,Tue,17,0,5.0
21,2019,1,15,Tue,17,0,15.0
21,2019,1,15,Tue,17,0,25.0
21,2019,1,15,Tue,17,0,35.0
22,2019,1,15,Tue,17,0,5.0
22,2019,1,15,Tue,17,0,15.0
22,2019,1,15,Tue,17,0,25.0
22,2019,1,15,Tue,17,0,35.0
23,2019,1,15,Tue,17,0,5.0
23,2019,1,15,Tue,17,0,15.0
23,2019,1,15,Tue,17,0,25.0
23,2019,1,15,Tue,17,0,35.0
24,2019,1,15,Tue,17,43,5.0
24,2019,1,15,Tue,17,42,15.0
24,2019,1,15,Tue,17,41,25.0
24,2019,1,15,Tue,17,40,35.0
25,2019,1,15,Tue,17,34,5.0
25,2019,1,15,Tue,17,32,15.0
25,2019,1,15,Tue,17,31,25.0
25,2019,1,15,Tue,17,30,35.0
