Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2018,12,11,Tue,3,0,5.0
1,2018,12,11,Tue,3,0,15.0
1,2018,12,11,Tue,3,0,25.0
1,2018,12,11,Tue,3,0,35.0
2,2018,12,11,Tue,3,0,5.0
2,2018,12,11,Tue,3,0,15.0
2,2018,12,11,Tue,3,0,25.0
2,2018,12,11,Tue,3,0,35.0
3,2018,12,11,Tue,3,62,5.0
3,2018,12,11,Tue,3,57,15.0
3,2018,12,11,Tue,3,53,25.0
3,2018,12,11,Tue,3,50,35.0
4,2018,12,11,Tue,3,7,5.0
4,2018,12,11,Tue,3,6,15.0
4,2018,12,11,Tue,3,5,25.0
4,2018,12,11,Tue,3,4,35.0
5,2018,12,11,Tue,3,87,5.0
5,2018,12,11,Tue,3,78,15.0
5,2018,12,11,Tue,3,71,25.0
5,2018,12,11,Tue,3,66,35.0
6,2018,12,11,Tue,3,0,5.0
6,2018,12,11,Tue,3,0,15.0
6,2018,12,11,Tue,3,0,25.0
6,2018,12,11,Tue,3,0,35.0
7,2018,12,11,Tue,3,0,5.0
7,2018,12,11,Tue,3,0,15.0
7,2018,12,11,Tue,3,0,25.0
7,2018,12,11,Tue,3,0,35.0
8,2018,12,11,Tue,3,52,5.0
8,2018,12,11,Tue,3,48,15.0
8,2018,12,11,Tue,3,45,25.0
8,2018,12,11,Tue,3,43,35.0
9,2018,12,11,Tue,3,59,5.0
9,2018,12,11,Tue,3,53,15.0
9,2018,12,11,Tue,3,48,25.0
9,2018,12,11,Tue,3,44,35.0
10,2018,12,11,Tue,3,47,5.0
10,2018,12,11,Tue,3,42,15.0
10,2018,12,11,Tue,3,39,25.0
10,2018,12,11,Tue,3,36,35.0
11,2018,12,11,Tue,3,0,5.0
11,2018,12,11,Tue,3,0,15.0
11,2018,12,11,Tue,3,0,25.0
11,2018,12,11,Tue,3,0,35.0
12,2018,12,11,Tue,3,0,5.0
12,2018,12,11,Tue,3,0,15.0
12,2018,12,11,Tue,3,0,25.0
12,2018,12,11,Tue,3,0,35.0
13,2018,12,11,Tue,3,28,5.0
13,2018,12,11,Tue,3,25,15.0
13,2018,12,11,Tue,3,23,25.0
13,2018,12,11,Tue,3,22,35.0
14,2018,12,11,Tue,3,26,5.0
14,2018,12,11,Tue,3,23,15.0
14,2018,12,11,Tue,3,20,25.0
14,2018,12,11,Tue,3,19,35.0
15,2018,12,11,Tue,3,35,5.0
15,2018,12,11,Tue,3,30,15.0
15,2018,12,11,Tue,3,26,25.0
15,2018,12,11,Tue,3,24,35.0
16,2018,12,11,Tue,3,0,5.0
16,2018,12,11,Tue,3,0,15.0
16,2018,12,11,Tue,3,0,25.0
16,2018,12,11,Tue,3,0,35.0
17,2018,12,11,Tue,3,0,5.0
17,2018,12,11,Tue,3,0,15.0
17,2018,12,11,Tue,3,0,25.0
17,2018,12,11,Tue,3,0,35.0
18,2018,12,11,Tue,3,4,5.0
18,2018,12,11,Tue,3,4,15.0
18,2018,12,11,Tue,3,4,25.0
18,2018,12,11,Tue,3,5,35.0
19,2018,12,11,Tue,3,18,5.0
19,2018,12,11,Tue,3,16,15.0
19,2018,12,11,Tue,3,14,25.0
19,2018,12,11,Tue,3,14,35.0
20,2018,12,11,Tue,3,29,5.0
20,2018,12,11,Tue,3,26,15.0
20,2018,12,11,Tue,3,24,25.0
20,2018,12,11,Tue,3,22,35.0
21,2018,12,11,Tue,3,0,5.0
21,2018,12,11,Tue,3,0,15.0
21,2018,12,11,Tue,3,0,25.0
21,2018,12,11,Tue,3,0,35.0
22,2018,12,11,Tue,3,0,5.0
22,2018,12,11,Tue,3,0,15.0
22,2018,12,11,Tue,3,0,25.0
22,2018,12,11,Tue,3,0,35.0
23,2018,12,11,Tue,3,0,5.0
23,2018,12,11,Tue,3,0,15.0
23,2018,12,11,Tue,3,0,25.0
23,2018,12,11,Tue,3,0,35.0
24,2018,12,11,Tue,3,13,5.0
24,2018,12,11,Tue,3,13,15.0
24,2018,12,11,Tue,3,13,25.0
24,2018,12,11,Tue,3,13,35.0
25,2018,12,11,Tue,3,25,5.0
25,2018,12,11,Tue,3,22,15.0
25,2018,12,11,Tue,3,20,25.0
25,2018,12,11,Tue,3,19,35.0
