Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2018,12,22,Sat,19,3,5.0
1,2018,12,22,Sat,19,3,15.0
1,2018,12,22,Sat,19,2,25.0
1,2018,12,22,Sat,19,1,35.0
2,2018,12,22,Sat,19,0,5.0
2,2018,12,22,Sat,19,0,15.0
2,2018,12,22,Sat,19,0,25.0
2,2018,12,22,Sat,19,0,35.0
3,2018,12,22,Sat,19,81,5.0
3,2018,12,22,Sat,19,84,15.0
3,2018,12,22,Sat,19,86,25.0
3,2018,12,22,Sat,19,86,35.0
4,2018,12,22,Sat,19,20,5.0
4,2018,12,22,Sat,19,20,15.0
4,2018,12,22,Sat,19,19,25.0
4,2018,12,22,Sat,19,19,35.0
5,2018,12,22,Sat,19,142,5.0
5,2018,12,22,Sat,19,142,15.0
5,2018,12,22,Sat,19,142,25.0
5,2018,12,22,Sat,19,141,35.0
6,2018,12,22,Sat,19,0,5.0
6,2018,12,22,Sat,19,0,15.0
6,2018,12,22,Sat,19,0,25.0
6,2018,12,22,Sat,19,0,35.0
7,2018,12,22,Sat,19,0,5.0
7,2018,12,22,Sat,19,0,15.0
7,2018,12,22,Sat,19,0,25.0
7,2018,12,22,Sat,19,0,35.0
8,2018,12,22,Sat,19,64,5.0
8,2018,12,22,Sat,19,63,15.0
8,2018,12,22,Sat,19,63,25.0
8,2018,12,22,Sat,19,63,35.0
9,2018,12,22,Sat,19,67,5.0
9,2018,12,22,Sat,19,66,15.0
9,2018,12,22,Sat,19,64,25.0
9,2018,12,22,Sat,19,62,35.0
10,2018,12,22,Sat,19,52,5.0
10,2018,12,22,Sat,19,53,15.0
10,2018,12,22,Sat,19,53,25.0
10,2018,12,22,Sat,19,53,35.0
11,2018,12,22,Sat,19,0,5.0
11,2018,12,22,Sat,19,0,15.0
11,2018,12,22,Sat,19,0,25.0
11,2018,12,22,Sat,19,0,35.0
12,2018,12,22,Sat,19,0,5.0
12,2018,12,22,Sat,19,0,15.0
12,2018,12,22,Sat,19,0,25.0
12,2018,12,22,Sat,19,0,35.0
13,2018,12,22,Sat,19,60,5.0
13,2018,12,22,Sat,19,61,15.0
13,2018,12,22,Sat,19,61,25.0
13,2018,12,22,Sat,19,62,35.0
14,2018,12,22,Sat,19,41,5.0
14,2018,12,22,Sat,19,42,15.0
14,2018,12,22,Sat,19,43,25.0
14,2018,12,22,Sat,19,43,35.0
15,2018,12,22,Sat,19,46,5.0
15,2018,12,22,Sat,19,46,15.0
15,2018,12,22,Sat,19,47,25.0
15,2018,12,22,Sat,19,47,35.0
16,2018,12,22,Sat,19,0,5.0
16,2018,12,22,Sat,19,0,15.0
16,2018,12,22,Sat,19,0,25.0
16,2018,12,22,Sat,19,0,35.0
17,2018,12,22,Sat,19,0,5.0
17,2018,12,22,Sat,19,0,15.0
17,2018,12,22,Sat,19,0,25.0
17,2018,12,22,Sat,19,0,35.0
18,2018,12,22,Sat,19,13,5.0
18,2018,12,22,Sat,19,13,15.0
18,2018,12,22,Sat,19,13,25.0
18,2018,12,22,Sat,19,13,35.0
19,2018,12,22,Sat,19,29,5.0
19,2018,12,22,Sat,19,30,15.0
19,2018,12,22,Sat,19,30,25.0
19,2018,12,22,Sat,19,31,35.0
20,2018,12,22,Sat,19,35,5.0
20,2018,12,22,Sat,19,36,15.0
20,2018,12,22,Sat,19,38,25.0
20,2018,12,22,Sat,19,39,35.0
21,2018,12,22,Sat,19,0,5.0
21,2018,12,22,Sat,19,0,15.0
21,2018,12,22,Sat,19,0,25.0
21,2018,12,22,Sat,19,0,35.0
22,2018,12,22,Sat,19,0,5.0
22,2018,12,22,Sat,19,0,15.0
22,2018,12,22,Sat,19,0,25.0
22,2018,12,22,Sat,19,0,35.0
23,2018,12,22,Sat,19,0,5.0
23,2018,12,22,Sat,19,0,15.0
23,2018,12,22,Sat,19,0,25.0
23,2018,12,22,Sat,19,0,35.0
24,2018,12,22,Sat,19,26,5.0
24,2018,12,22,Sat,19,26,15.0
24,2018,12,22,Sat,19,25,25.0
24,2018,12,22,Sat,19,25,35.0
25,2018,12,22,Sat,19,26,5.0
25,2018,12,22,Sat,19,27,15.0
25,2018,12,22,Sat,19,27,25.0
25,2018,12,22,Sat,19,27,35.0
