Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2018,12,15,Sat,18,3,5.0
1,2018,12,15,Sat,18,3,15.0
1,2018,12,15,Sat,18,3,25.0
1,2018,12,15,Sat,18,3,35.0
2,2018,12,15,Sat,18,0,5.0
2,2018,12,15,Sat,18,0,15.0
2,2018,12,15,Sat,18,0,25.0
2,2018,12,15,Sat,18,0,35.0
3,2018,12,15,Sat,18,77,5.0
3,2018,12,15,Sat,18,74,15.0
3,2018,12,15,Sat,18,72,25.0
3,2018,12,15,Sat,18,70,35.0
4,2018,12,15,Sat,18,9,5.0
4,2018,12,15,Sat,18,9,15.0
4,2018,12,15,Sat,18,9,25.0
4,2018,12,15,Sat,18,8,35.0
5,2018,12,15,Sat,18,139,5.0
5,2018,12,15,Sat,18,137,15.0
5,2018,12,15,Sat,18,134,25.0
5,2018,12,15,Sat,18,131,35.0
6,2018,12,15,Sat,18,0,5.0
6,2018,12,15,Sat,18,0,15.0
6,2018,12,15,Sat,18,0,25.0
6,2018,12,15,Sat,18,0,35.0
7,2018,12,15,Sat,18,0,5.0
7,2018,12,15,Sat,18,0,15.0
7,2018,12,15,Sat,18,0,25.0
7,2018,12,15,Sat,18,0,35.0
8,2018,12,15,Sat,18,60,5.0
8,2018,12,15,Sat,18,56,15.0
8,2018,12,15,Sat,18,53,25.0
8,2018,12,15,Sat,18,50,35.0
9,2018,12,15,Sat,18,46,5.0
9,2018,12,15,Sat,18,41,15.0
9,2018,12,15,Sat,18,37,25.0
9,2018,12,15,Sat,18,33,35.0
10,2018,12,15,Sat,18,48,5.0
10,2018,12,15,Sat,18,45,15.0
10,2018,12,15,Sat,18,43,25.0
10,2018,12,15,Sat,18,41,35.0
11,2018,12,15,Sat,18,0,5.0
11,2018,12,15,Sat,18,0,15.0
11,2018,12,15,Sat,18,0,25.0
11,2018,12,15,Sat,18,0,35.0
12,2018,12,15,Sat,18,0,5.0
12,2018,12,15,Sat,18,0,15.0
12,2018,12,15,Sat,18,0,25.0
12,2018,12,15,Sat,18,0,35.0
13,2018,12,15,Sat,18,60,5.0
13,2018,12,15,Sat,18,59,15.0
13,2018,12,15,Sat,18,57,25.0
13,2018,12,15,Sat,18,54,35.0
14,2018,12,15,Sat,18,42,5.0
14,2018,12,15,Sat,18,40,15.0
14,2018,12,15,Sat,18,39,25.0
14,2018,12,15,Sat,18,37,35.0
15,2018,12,15,Sat,18,43,5.0
15,2018,12,15,Sat,18,41,15.0
15,2018,12,15,Sat,18,39,25.0
15,2018,12,15,Sat,18,37,35.0
16,2018,12,15,Sat,18,0,5.0
16,2018,12,15,Sat,18,0,15.0
16,2018,12,15,Sat,18,0,25.0
16,2018,12,15,Sat,18,0,35.0
17,2018,12,15,Sat,18,0,5.0
17,2018,12,15,Sat,18,0,15.0
17,2018,12,15,Sat,18,0,25.0
17,2018,12,15,Sat,18,0,35.0
18,2018,12,15,Sat,18,13,5.0
18,2018,12,15,Sat,18,13,15.0
18,2018,12,15,Sat,18,14,25.0
18,2018,12,15,Sat,18,14,35.0
19,2018,12,15,Sat,18,31,5.0
19,2018,12,15,Sat,18,31,15.0
19,2018,12,15,Sat,18,31,25.0
19,2018,12,15,Sat,18,31,35.0
20,2018,12,15,Sat,18,35,5.0
20,2018,12,15,Sat,18,35,15.0
20,2018,12,15,Sat,18,34,25.0
20,2018,12,15,Sat,18,33,35.0
21,2018,12,15,Sat,18,0,5.0
21,2018,12,15,Sat,18,0,15.0
21,2018,12,15,Sat,18,0,25.0
21,2018,12,15,Sat,18,0,35.0
22,2018,12,15,Sat,18,0,5.0
22,2018,12,15,Sat,18,0,15.0
22,2018,12,15,Sat,18,0,25.0
22,2018,12,15,Sat,18,0,35.0
23,2018,12,15,Sat,18,0,5.0
23,2018,12,15,Sat,18,0,15.0
23,2018,12,15,Sat,18,0,25.0
23,2018,12,15,Sat,18,0,35.0
24,2018,12,15,Sat,18,29,5.0
24,2018,12,15,Sat,18,29,15.0
24,2018,12,15,Sat,18,29,25.0
24,2018,12,15,Sat,18,29,35.0
25,2018,12,15,Sat,18,22,5.0
25,2018,12,15,Sat,18,22,15.0
25,2018,12,15,Sat,18,22,25.0
25,2018,12,15,Sat,18,21,35.0
