Zone_ID,Year,Month,Day,Week,Hour,Predict_HireCount,Temp
1,2018,12,6,Thu,18,1,5.0
1,2018,12,6,Thu,18,1,15.0
1,2018,12,6,Thu,18,1,25.0
1,2018,12,6,Thu,18,1,35.0
2,2018,12,6,Thu,18,0,5.0
2,2018,12,6,Thu,18,0,15.0
2,2018,12,6,Thu,18,0,25.0
2,2018,12,6,Thu,18,0,35.0
3,2018,12,6,Thu,18,104,5.0
3,2018,12,6,Thu,18,105,15.0
3,2018,12,6,Thu,18,107,25.0
3,2018,12,6,Thu,18,107,35.0
4,2018,12,6,Thu,18,17,5.0
4,2018,12,6,Thu,18,17,15.0
4,2018,12,6,Thu,18,17,25.0
4,2018,12,6,Thu,18,17,35.0
5,2018,12,6,Thu,18,170,5.0
5,2018,12,6,Thu,18,171,15.0
5,2018,12,6,Thu,18,171,25.0
5,2018,12,6,Thu,18,171,35.0
6,2018,12,6,Thu,18,0,5.0
6,2018,12,6,Thu,18,0,15.0
6,2018,12,6,Thu,18,0,25.0
6,2018,12,6,Thu,18,0,35.0
7,2018,12,6,Thu,18,0,5.0
7,2018,12,6,Thu,18,0,15.0
7,2018,12,6,Thu,18,0,25.0
7,2018,12,6,Thu,18,0,35.0
8,2018,12,6,Thu,18,96,5.0
8,2018,12,6,Thu,18,97,15.0
8,2018,12,6,Thu,18,98,25.0
8,2018,12,6,Thu,18,99,35.0
9,2018,12,6,Thu,18,93,5.0
9,2018,12,6,Thu,18,92,15.0
9,2018,12,6,Thu,18,92,25.0
9,2018,12,6,Thu,18,90,35.0
10,2018,12,6,Thu,18,65,5.0
10,2018,12,6,Thu,18,66,15.0
10,2018,12,6,Thu,18,67,25.0
10,2018,12,6,Thu,18,69,35.0
11,2018,12,6,Thu,18,0,5.0
11,2018,12,6,Thu,18,0,15.0
11,2018,12,6,Thu,18,0,25.0
11,2018,12,6,Thu,18,0,35.0
12,2018,12,6,Thu,18,0,5.0
12,2018,12,6,Thu,18,0,15.0
12,2018,12,6,Thu,18,0,25.0
12,2018,12,6,Thu,18,0,35.0
13,2018,12,6,Thu,18,73,5.0
13,2018,12,6,Thu,18,73,15.0
13,2018,12,6,Thu,18,73,25.0
13,2018,12,6,Thu,18,74,35.0
14,2018,12,6,Thu,18,56,5.0
14,2018,12,6,Thu,18,56,15.0
14,2018,12,6,Thu,18,56,25.0
14,2018,12,6,Thu,18,56,35.0
15,2018,12,6,Thu,18,65,5.0
15,2018,12,6,Thu,18,65,15.0
15,2018,12,6,Thu,18,67,25.0
15,2018,12,6,Thu,18,68,35.0
16,2018,12,6,Thu,18,0,5.0
16,2018,12,6,Thu,18,0,15.0
16,2018,12,6,Thu,18,0,25.0
16,2018,12,6,Thu,18,0,35.0
17,2018,12,6,Thu,18,0,5.0
17,2018,12,6,Thu,18,0,15.0
17,2018,12,6,Thu,18,0,25.0
17,2018,12,6,Thu,18,0,35.0
18,2018,12,6,Thu,18,13,5.0
18,2018,12,6,Thu,18,13,15.0
18,2018,12,6,Thu,18,14,25.0
18,2018,12,6,Thu,18,14,35.0
19,2018,12,6,Thu,18,34,5.0
19,2018,12,6,Thu,18,35,15.0
19,2018,12,6,Thu,18,36,25.0
19,2018,12,6,Thu,18,37,35.0
20,2018,12,6,Thu,18,49,5.0
20,2018,12,6,Thu,18,51,15.0
20,2018,12,6,Thu,18,53,25.0
20,2018,12,6,Thu,18,55,35.0
21,2018,12,6,Thu,18,0,5.0
21,2018,12,6,Thu,18,0,15.0
21,2018,12,6,Thu,18,0,25.0
21,2018,12,6,Thu,18,0,35.0
22,2018,12,6,Thu,18,0,5.0
22,2018,12,6,Thu,18,0,15.0
22,2018,12,6,Thu,18,0,25.0
22,2018,12,6,Thu,18,0,35.0
23,2018,12,6,Thu,18,0,5.0
23,2018,12,6,Thu,18,0,15.0
23,2018,12,6,Thu,18,0,25.0
23,2018,12,6,Thu,18,0,35.0
24,2018,12,6,Thu,18,34,5.0
24,2018,12,6,Thu,18,35,15.0
24,2018,12,6,Thu,18,35,25.0
24,2018,12,6,Thu,18,35,35.0
25,2018,12,6,Thu,18,28,5.0
25,2018,12,6,Thu,18,29,15.0
25,2018,12,6,Thu,18,29,25.0
25,2018,12,6,Thu,18,30,35.0
